,rating,genre,star,budget,runtime,star_net_worth
204282,PG-13,Action,Chloë Grace Moretz,38000000.0,112.0,
204292,PG,Animation,Anna Kendrick,125000000.0,92.0,20000000.0
204313,PG-13,Action,Shailene Woodley,110000000.0,120.0,12000000.0
204323,R,Comedy,Adam Driver,5000000.0,118.0,16000000.0
204332,R,Comedy,Paul Dano,3000000.0,97.0,10000000.0
204342,PG-13,Action,Matt Damon,150000000.0,103.0,170000000.0
204379,R,Comedy,Zac Efron,33000000.0,98.0,25000000.0
204389,R,Comedy,Mila Kunis,20000000.0,100.0,75000000.0
204398,PG-13,Drama,Will Smith,36000000.0,97.0,350000000.0
204408,PG-13,Horror,Lauren Cohan,10000000.0,97.0,4000000.0
204474,PG-13,Drama,Denzel Washington,24000000.0,139.0,250000000.0
204515,PG,Adventure,Mia Wasikowska,170000000.0,113.0,8000000.0
204551,R,Action,Sacha Baron Cohen,35000000.0,83.0,160000000.0
204561,PG,Animation,Ray Romano,105000000.0,94.0,200000000.0
204571,R,Action,Mark Wahlberg,45000000.0,133.0,300000000.0
204581,PG-13,Action,Zach Galifianakis,40000000.0,105.0,40000000.0
204728,PG,Animation,Louis C.K.,75000000.0,87.0,
204738,R,Comedy,Andy Samberg,20000000.0,87.0,20000000.0
204754,R,Comedy,Annette Bening,7000000.0,119.0,70000000.0
204762,PG-13,Action,Michael Fassbender,125000000.0,115.0,40000000.0
204774,PG-13,Action,Megan Fox,135000000.0,112.0,8000000.0
204803,R,Comedy,Blake Jenner,10000000.0,117.0,1500000.0
204812,R,Action,Idris Elba,20000000.0,92.0,30000000.0
204898,PG-13,Action,Chris Pine,80000000.0,117.0,30000000.0
204908,PG,Biography,Neal McDonough,9000000.0,130.0,7000000.0
204931,R,Horror,John Gallagher Jr.,5000000.0,89.0,
204939,PG,Adventure,Mark Rylance,140000000.0,117.0,10000000.0
204956,PG-13,Action,Ben Stiller,50000000.0,101.0,200000000.0
204966,PG-13,Drama,Michael Shannon,18000000.0,112.0,8000000.0
204983,PG,Animation,Jason Sudeikis,73000000.0,97.0,20000000.0
204993,R,Action,Ben Affleck,108000000.0,129.0,150000000.0
205001,PG-13,Action,Emma Roberts,19000000.0,96.0,25000000.0
205038,R,Action,Jason Statham,40000000.0,98.0,90000000.0
205056,PG-13,Drama,Michael Fassbender,20000000.0,133.0,40000000.0
205074,R,Comedy,Zoey Deutch,38000000.0,111.0,4000000.0
205084,PG,Biography,Jennifer Garner,13000000.0,109.0,80000000.0
205094,R,Comedy,Anne Hathaway,15000000.0,109.0,60000000.0
205284,R,Comedy,Seth Rogen,35000000.0,92.0,80000000.0
205293,PG-13,Action,Jack Huston,100000000.0,123.0,5000000.0
205322,R,Action,Matthew McConaughey,50000000.0,139.0,140000000.0
205330,R,Biography,Natalie Portman,9000000.0,100.0,90000000.0
205379,R,Crime,Matthew McConaughey,20000000.0,120.0,140000000.0
205556,PG,Action,Bryce Dallas Howard,65000000.0,102.0,25000000.0
205588,R,Action,Keegan-Michael Key,15000000.0,100.0,12000000.0
205623,PG,Animation,Andy Samberg,70000000.0,87.0,20000000.0
205630,PG-13,Adventure,Lewis MacDougall,43000000.0,108.0,
205651,PG,Animation,Charlize Theron,60000000.0,101.0,160000000.0
205660,PG-13,Comedy,Jesse Eisenberg,30000000.0,96.0,10000000.0
205669,R,Horror,James Allen McCune,5000000.0,89.0,
205786,PG,Animation,James Arnold Taylor,20000000.0,94.0,2000000.0
205813,PG-13,Action,Joseph Fiennes,20000000.0,107.0,10000000.0
205841,PG-13,Comedy,Lily Collins,25000000.0,127.0,8000000.0
205851,R,Comedy,Jason Bateman,45000000.0,105.0,30000000.0
205892,PG-13,Biography,Meryl Streep,29000000.0,111.0,160000000.0
205901,R,Animation,Kevin Conroy,3500000.0,76.0,10000000.0
205911,PG,Animation,Elle Fanning,30000000.0,89.0,6000000.0
205962,R,Comedy,Tom Hanks,30000000.0,98.0,400000000.0
205972,PG-13,Drama,Elizabeth Reaser,9000000.0,99.0,2000000.0
205982,R,Drama,Blake Lively,30000000.0,109.0,30000000.0
205991,PG-13,Horror,Natalie Dormer,10000000.0,93.0,6000000.0
206134,R,Crime,George Clooney,27000000.0,98.0,500000000.0
206144,PG,Animation,Lucas Till,125000000.0,104.0,2000000.0
206154,PG-13,Comedy,Sharlto Copley,3800000.0,88.0,15000000.0
206163,R,Comedy,Marlon Wayans,5000000.0,92.0,40000000.0
206196,PG-13,Comedy,Nia Vardalos,18000000.0,94.0,10000000.0
206204,R,Action,Joe Alwyn,40000000.0,113.0,4000000.0
206214,R,Drama,Kristen Stewart,6000000.0,105.0,70000000.0
206232,PG,Comedy,Kate Beckinsale,3000000.0,90.0,20000000.0
206240,R,Biography,Miles Teller,6000000.0,117.0,10000000.0
206250,R,Biography,Tina Fey,35000000.0,112.0,75000000.0
206262,PG-13,Biography,Ruth Negga,9000000.0,123.0,4000000.0
206356,PG-13,Comedy,Eddie Murphy,8000000.0,104.0,200000000.0
206366,R,Biography,Edgar Ramírez,20000000.0,111.0,8000000.0
206374,PG-13,Biography,Rachel Weisz,10000000.0,109.0,36000000.0
206510,PG-13,Action,Ice Cube,40000000.0,102.0,160000000.0
206608,PG,Animation,Luke Wilson,60000000.0,90.0,50000000.0
206618,PG-13,Biography,Stephan James,35000000.0,134.0,3000000.0
206689,PG-13,Biography,David Oyelowo,14000000.0,111.0,6000000.0
206745,PG-13,Horror,Aaron Eckhart,5000000.0,87.0,16000000.0
206861,PG-13,Action,Chris Hemsworth,180000000.0,130.0,130000000.0
206871,PG-13,Biography,Gary Oldman,30000000.0,125.0,40000000.0
206898,R,Action,Ryan Reynolds,30000000.0,118.0,150000000.0
206908,R,Horror,Bill Skarsgård,35000000.0,135.0,5000000.0
206962,PG-13,Action,Tom Holland,175000000.0,133.0,5000000.0
206972,R,Action,Harrison Ford,150000000.0,164.0,300000000.0
206982,PG-13,Action,Chris Pratt,200000000.0,136.0,60000000.0
206992,PG,Biography,Hugh Jackman,84000000.0,105.0,180000000.0
207002,PG-13,Action,Dwayne Johnson,90000000.0,119.0,320000000.0
207012,R,Action,Dwayne Johnson,69000000.0,116.0,320000000.0
207042,PG-13,Comedy,Reese Witherspoon,12000000.0,97.0,200000000.0
207104,PG-13,Action,Vin Diesel,250000000.0,136.0,225000000.0
207113,R,Horror,Daniel Kaluuya,4500000.0,104.0,15000000.0
207149,PG-13,Action,Fionn Whitehead,100000000.0,106.0,
207167,PG,Animation,Anthony Gonzalez,175000000.0,105.0,
207203,R,Action,Ansel Elgort,34000000.0,113.0,12000000.0
207211,PG,Animation,Alec Baldwin,125000000.0,97.0,60000000.0
207219,R,Action,Hugh Jackman,97000000.0,137.0,180000000.0
207268,PG-13,Action,Gal Gadot,149000000.0,141.0,30000000.0
207339,R,Horror,Michael Fassbender,97000000.0,122.0,40000000.0
207349,R,Action,Keanu Reeves,40000000.0,122.0,360000000.0
207357,PG,Drama,Jacob Tremblay,20000000.0,113.0,
207416,PG-13,Action,Ben Affleck,300000000.0,120.0,150000000.0
207436,R,Drama,Jennifer Lawrence,30000000.0,121.0,160000000.0
207448,PG-13,Action,Johnny Depp,230000000.0,129.0,150000000.0
207458,R,Adventure,Sally Hawkins,19400000.0,123.0,4000000.0
207470,R,Drama,Rachel Weisz,6000000.0,114.0,36000000.0
207501,PG-13,Action,Tom Hiddleston,185000000.0,118.0,25000000.0
207511,R,Action,Taron Egerton,104000000.0,141.0,6000000.0
207521,R,Comedy,Frances McDormand,15000000.0,115.0,30000000.0
207529,PG-13,Action,Daisy Ridley,317000000.0,152.0,9000000.0
207757,R,Biography,Margot Robbie,11000000.0,119.0,26000000.0
207765,R,Action,Charlize Theron,30000000.0,115.0,160000000.0
207775,R,Crime,Elizabeth Olsen,11000000.0,107.0,11000000.0
207793,PG-13,Crime,Kenneth Branagh,55000000.0,114.0,60000000.0
207832,PG-13,Action,Charlie Hunnam,175000000.0,126.0,20000000.0
207842,R,Comedy,Saoirse Ronan,10000000.0,94.0,7000000.0
207859,PG-13,Comedy,Channing Tatum,29000000.0,118.0,80000000.0
207868,R,Drama,Dakota Johnson,55000000.0,118.0,14000000.0
207878,PG-13,Comedy,Jessica Rothe,4800000.0,96.0,
207886,PG-13,Action,Mark Wahlberg,217000000.0,154.0,300000000.0
207896,R,Crime,Robert Pattinson,4500000.0,102.0,100000000.0
207914,R,Biography,Jessica Chastain,30000000.0,140.0,40000000.0
207923,R,Drama,Scott Shepherd,39000000.0,134.0,
207938,PG-13,Action,Dane DeHaan,177200000.0,136.0,750000.0
207946,PG-13,Action,Idris Elba,60000000.0,95.0,30000000.0
207975,PG-13,Comedy,Anna Kendrick,45000000.0,93.0,20000000.0
207985,R,Action,Dylan O'Brien,33000000.0,111.0,7000000.0
208013,R,Drama,Brooklynn Prince,2000000.0,111.0,
208023,R,Comedy,Steve Buscemi,13000000.0,107.0,35000000.0
208033,PG-13,Drama,Chris Evans,7000000.0,101.0,80000000.0
208120,R,Drama,Vicky Krieps,35000000.0,130.0,
208129,PG-13,Comedy,Kevin Hart,37500000.0,126.0,200000000.0
208147,R,Horror,Anthony LaPaglia,15000000.0,109.0,6000000.0
208155,R,Action,Tom Cruise,50000000.0,115.0,600000000.0
208191,PG-13,Action,Andy Serkis,150000000.0,140.0,28000000.0
208201,PG-13,Action,Gerard Butler,120000000.0,109.0,40000000.0
208209,PG-13,Drama,Emma Watson,18000000.0,110.0,80000000.0
208401,G,Animation,Owen Wilson,175000000.0,102.0,70000000.0
208411,R,Comedy,Scarlett Johansson,20000000.0,101.0,165000000.0
208421,PG-13,Action,Vin Diesel,85000000.0,107.0,225000000.0
208431,R,Action,Michael Peña,25000000.0,100.0,12000000.0
208439,PG,Animation,John Cena,111000000.0,108.0,60000000.0
208449,PG-13,Action,Josh Brolin,38000000.0,134.0,45000000.0
208488,R,Drama,Nicole Kidman,10500000.0,93.0,250000000.0
208516,PG-13,Biography,Brie Larson,9000000.0,127.0,25000000.0
208531,PG,Animation,Will Arnett,80000000.0,104.0,20000000.0
208581,R,Comedy,Kumail Nanjiani,5000000.0,120.0,8000000.0
208601,R,Comedy,Olivia Cooke,6000000.0,92.0,2000000.0
208620,R,Action,Katie Leung,35000000.0,113.0,5000000.0
208674,R,Crime,Matt Passmore,10000000.0,92.0,5000000.0
208774,R,Crime,Michael Fassbender,35000000.0,119.0,40000000.0
208812,R,Biography,James Franco,10000000.0,104.0,30000000.0
208822,PG-13,Adventure,Mandy Moore,5300000.0,89.0,14000000.0
208830,PG-13,Drama,Meryl Streep,50000000.0,116.0,160000000.0
208863,PG-13,Drama,Amandla Stenberg,10000000.0,96.0,2000000.0
208872,R,Drama,Casey Affleck,100000.0,92.0,20000000.0
208909,PG-13,Action,Dacre Montgomery,100000000.0,124.0,2000000.0
209197,R,Biography,Michelle Williams,50000000.0,132.0,10000000.0
209207,R,Comedy,Matt Damon,25000000.0,105.0,170000000.0
209276,R,Horror,Joel Edgerton,5000000.0,91.0,3000000.0
209291,PG,Animation,Steve Carell,80000000.0,89.0,80000000.0
209301,PG-13,Comedy,Michael Caine,25000000.0,96.0,75000000.0
209317,R,Drama,Matt Damon,68000000.0,135.0,170000000.0
209341,PG-13,Drama,Zoey Deutch,5000000.0,98.0,4000000.0
209351,PG-13,Drama,Justin Timberlake,25000000.0,101.0,250000000.0
209360,PG,Animation,T.J. Miller,50000000.0,86.0,
209379,PG,Animation,Ben Whishaw,40000000.0,103.0,2000000.0
209389,R,Adventure,Regina Hall,19000000.0,122.0,4000000.0
209407,PG-13,Drama,Gary Oldman,30000000.0,120.0,40000000.0
209454,PG-13,Action,Kate Winslet,35000000.0,112.0,65000000.0
209468,R,Drama,Ewan McGregor,18000000.0,117.0,25000000.0
209507,R,Drama,Sam Elliott,1200000.0,96.0,10000000.0
209633,PG-13,Biography,Emma Stone,25000000.0,121.0,30000000.0
209670,PG-13,Crime,Naomi Watts,10000000.0,105.0,30000000.0
209688,PG-13,Comedy,Will Ferrell,69000000.0,100.0,160000000.0
209715,PG,Adventure,Josh Gad,22000000.0,100.0,14000000.0
209768,PG-13,Drama,Sam Worthington,20000000.0,132.0,30000000.0
209850,PG-13,Drama,Matilda Anna Ingrid Lutz,25000000.0,102.0,
209972,PG,Animation,Jackie Chan,70000000.0,101.0,400000000.0
209998,R,Comedy,Will Ferrell,40000000.0,88.0,160000000.0
210224,PG-13,Biography,Jessica Chastain,20000000.0,127.0,40000000.0
210356,R,Crime,John Boyega,34000000.0,143.0,6000000.0
210394,R,Biography,Demetrius Shipp Jr.,40000000.0,139.0,
210404,R,Action,Jamie Foxx,30000000.0,95.0,150000000.0
210615,R,Drama,Alicia Vikander,25000000.0,105.0,8000000.0
210624,R,Biography,Jake Gyllenhaal,30000000.0,119.0,80000000.0
211316,PG,Animation,Demi Lovato,60000000.0,90.0,40000000.0
211364,R,Action,Amy Schumer,42000000.0,90.0,25000000.0
211469,PG-13,Crime,Denzel Washington,22000000.0,122.0,250000000.0
211477,PG-13,Biography,Judi Dench,21000000.0,111.0,45000000.0
211487,R,Comedy,Ice Cube,22000000.0,91.0,160000000.0
211703,PG-13,Comedy,Eugenio Derbez,10000000.0,115.0,30000000.0
211721,PG-13,Biography,Greg Kinnear,15000000.0,119.0,20000000.0
211740,PG-13,Comedy,Anna Kendrick,5000000.0,87.0,20000000.0
211750,R,Comedy,Owen Wilson,25000000.0,113.0,70000000.0
211766,R,Action,Halle Berry,21000000.0,95.0,90000000.0
211795,PG,Animation,Jason Drucker,22000000.0,91.0,
211885,PG,Biography,Brian Cox,6400000.0,105.0,10000000.0
211906,PG,Drama,Emily Mortimer,5400000.0,113.0,6000000.0
211925,R,Comedy,Mila Kunis,28000000.0,104.0,75000000.0
212000,PG,Animation,Kevin Hart,38000000.0,89.0,200000000.0
212019,PG-13,Drama,Joey King,12000000.0,90.0,3000000.0
212084,PG-13,Biography,Chadwick Boseman,12000000.0,118.0,12000000.0
212297,PG,Comedy,Brett Dalton,2000000.0,91.0,2000000.0
212305,PG-13,Drama,Douglas Smith,7400000.0,96.0,
212323,PG-13,Drama,Emily Blunt,17000000.0,90.0,80000000.0
212352,PG-13,Action,Robert Downey Jr.,321000000.0,149.0,
212362,R,Action,Ryan Reynolds,110000000.0,119.0,150000000.0
212372,PG-13,Biography,Rami Malek,52000000.0,134.0,8000000.0
212382,PG-13,Action,Chadwick Boseman,200000000.0,134.0,12000000.0
212420,R,Drama,Toni Collette,10000000.0,127.0,18000000.0
212433,R,Comedy,Anna Kendrick,20000000.0,117.0,20000000.0
212441,PG-13,Action,Jason Momoa,160000000.0,143.0,14000000.0
212470,PG-13,Action,Tye Sheridan,175000000.0,140.0,
212480,PG,Animation,Shameik Moore,90000000.0,117.0,
212490,PG-13,Action,Tom Cruise,178000000.0,147.0,600000000.0
212498,PG-13,Biography,Viggo Mortensen,23000000.0,130.0,40000000.0
212507,PG-13,Comedy,Constance Wu,30000000.0,120.0,6000000.0
212517,PG-13,Action,Paul Rudd,162000000.0,118.0,70000000.0
212527,R,Biography,John David Washington,15000000.0,135.0,6000000.0
212537,R,Action,Boyd Holbrook,88000000.0,107.0,
212557,R,Crime,Matthew McConaughey,29000000.0,111.0,140000000.0
212567,PG-13,Action,Alden Ehrenreich,275000000.0,135.0,
212577,PG-13,Drama,Bella Thorne,2800000.0,91.0,12000000.0
212655,R,Crime,Andrew Garfield,8500000.0,139.0,13000000.0
212664,R,Action,Gerard Butler,30000000.0,140.0,40000000.0
212676,R,Adventure,Natalie Portman,40000000.0,115.0,90000000.0
212703,R,Action,Jennifer Lawrence,69000000.0,140.0,160000000.0
212713,R,Drama,Lady Gaga,36000000.0,136.0,320000000.0
212773,PG-13,Comedy,Lily James,75000000.0,114.0,4000000.0
212783,R,Action,Bruce Willis,30000000.0,107.0,250000000.0
212840,PG-13,Comedy,Mark Wahlberg,48000000.0,118.0,300000000.0
212848,PG-13,Action,Chris Pratt,170000000.0,128.0,60000000.0
212858,R,Comedy,Elsie Fisher,2000000.0,93.0,
212867,PG-13,Action,Sandra Bullock,70000000.0,110.0,200000000.0
212877,R,Fantasy,Chloë Grace Moretz,20000000.0,152.0,
212895,R,Biography,Olivia Colman,15000000.0,119.0,6000000.0
212905,PG-13,Action,Jason Statham,130000000.0,113.0,90000000.0
212915,Not Rated,Horror,Nicolas Cage,6000000.0,121.0,25000000.0
212946,R,Action,Benicio Del Toro,35000000.0,122.0,45000000.0
212956,R,Drama,Dakota Johnson,55000000.0,105.0,14000000.0
212966,PG,Animation,Craig T. Nelson,200000000.0,118.0,50000000.0
212975,R,Action,Y'lan Noel,13000000.0,97.0,
213054,PG-13,Drama,Daisy Ridley,12000000.0,106.0,9000000.0
213146,R,Horror,Demián Bichir,22000000.0,96.0,10000000.0
213193,R,Action,Denzel Washington,62000000.0,121.0,250000000.0
213301,PG-13,Action,Liam Neeson,30000000.0,104.0,145000000.0
213314,R,Action,Jason Bateman,37000000.0,100.0,30000000.0
213606,R,Action,Jeremy Renner,28000000.0,100.0,80000000.0
213788,PG-13,Crime,Amandla Stenberg,23000000.0,133.0,2000000.0
213798,R,Crime,Jeff Bridges,32000000.0,141.0,100000000.0
213823,PG-13,Adventure,Eddie Redmayne,200000000.0,134.0,4000000.0
213832,R,Action,Gerard Butler,40000000.0,121.0,40000000.0
213842,R,Crime,Clint Eastwood,50000000.0,116.0,375000000.0
213895,R,Biography,Steve Carell,25000000.0,120.0,80000000.0
213913,PG-13,Action,Shailene Woodley,35000000.0,96.0,12000000.0
214107,PG-13,Comedy,Nick Robinson,17000000.0,110.0,3000000.0
214117,PG,Comedy,Emily Blunt,130000000.0,130.0,80000000.0
214154,PG-13,Action,Hailee Steinfeld,135000000.0,114.0,10000000.0
214171,R,Biography,Christian Bale,60000000.0,132.0,120000000.0
214269,PG,Animation,Adam Sandler,80000000.0,97.0,420000000.0
214277,R,Action,Mark Wahlberg,50000000.0,94.0,300000000.0
214285,PG,Animation,James Corden,50000000.0,95.0,30000000.0
214306,R,Action,Chris Hemsworth,35000000.0,130.0,130000000.0
214316,R,Action,Justin Theroux,40000000.0,117.0,40000000.0
214324,R,Action,Logan Marshall-Green,5000000.0,100.0,
214370,R,Biography,Saoirse Ronan,25000000.0,124.0,7000000.0
214393,PG,Animation,John C. Reilly,175000000.0,112.0,
214403,R,Action,Jovan Adepo,38000000.0,110.0,
214439,PG-13,Action,Alicia Vikander,94000000.0,119.0,8000000.0
214458,R,Action,Claire Foy,43000000.0,115.0,4000000.0
214468,PG-13,Action,Hera Hilmar,100000000.0,128.0,
214478,PG-13,Action,Dylan O'Brien,62000000.0,143.0,7000000.0
214488,PG-13,Biography,Ryan Gosling,59000000.0,141.0,70000000.0
214517,PG-13,Drama,Michael B. Jordan,50000000.0,130.0,25000000.0
214546,R,Comedy,Sunny Suljic,10000000.0,85.0,
214555,PG-13,Drama,Keanu Reeves,30000000.0,107.0,360000000.0
214565,R,Crime,Viola Davis,42000000.0,129.0,25000000.0
214660,PG-13,Drama,John Cho,880000.0,102.0,20000000.0
214710,R,Drama,Oscar Isaac,10000000.0,117.0,10000000.0
214736,R,Comedy,Leslie Mann,21000000.0,102.0,150000000.0
214746,R,Horror,Christina Hendricks,5000000.0,85.0,10000000.0
214756,R,Action,Jennifer Garner,25000000.0,101.0,80000000.0
214836,PG-13,Drama,Angourie Rice,4900000.0,97.0,3000000.0
214878,PG-13,Biography,Oscar Isaac,24000000.0,122.0,10000000.0
214920,R,Crime,John C. Reilly,38000000.0,122.0,
215049,PG-13,Comedy,Amy Schumer,32000000.0,110.0,25000000.0
215059,R,Action,Jodie Foster,15000000.0,94.0,100000000.0
215068,PG-13,Horror,Joey King,10000000.0,93.0,3000000.0
215169,PG-13,Comedy,Diane Keaton,10000000.0,104.0,100000000.0
215244,R,Comedy,LaKeith Stanfield,3200000.0,112.0,
215254,PG-13,Action,John Boyega,150000000.0,111.0,6000000.0
215264,PG-13,Comedy,Will Ferrell,42000000.0,90.0,160000000.0
215278,PG-13,Action,Amandla Stenberg,34000000.0,104.0,2000000.0
215356,PG-13,Horror,Lucy Hale,3500000.0,100.0,6000000.0
215518,PG-13,Action,Kodi Smit-McPhee,51000000.0,96.0,
215633,PG-13,Adventure,Mads Mikkelsen,2000000.0,98.0,14000000.0
215641,PG,Adventure,Storm Reid,100000000.0,109.0,
215659,R,Crime,Amber Heard,8000000.0,118.0,8000000.0
215669,Not Rated,Crime,Ayushmann Khurrana,4500000.0,139.0,
215689,PG-13,Comedy,Melissa McCarthy,30000000.0,105.0,90000000.0
215834,PG,Comedy,Jack Black,42000000.0,105.0,50000000.0
215843,PG-13,Biography,Aldis Hodge,10000000.0,99.0,10000000.0
215852,R,Biography,John Travolta,10000000.0,112.0,250000000.0
215862,PG,Adventure,Ewan McGregor,75000000.0,104.0,25000000.0
215872,R,Action,Nicole Kidman,9000000.0,121.0,250000000.0
215956,PG-13,Horror,Lin Shaye,10000000.0,103.0,3000000.0
216003,R,Biography,Melissa McCarthy,10000000.0,106.0,90000000.0
216013,R,Drama,Claire Foy,1500000.0,98.0,4000000.0
216022,R,Biography,Lucas Hedges,11000000.0,115.0,3000000.0
216029,PG,Action,Rowan Atkinson,25000000.0,89.0,150000000.0
216038,PG-13,Action,Dwayne Johnson,125000000.0,102.0,320000000.0
216147,PG,Comedy,Alex Roe,3500000.0,108.0,
216156,PG-13,Biography,Felicity Jones,20000000.0,120.0,6000000.0
216183,R,Biography,Paul Rudd,14000000.0,94.0,70000000.0
216193,PG-13,Biography,Steve Carell,39000000.0,116.0,80000000.0
216314,R,Action,Odessa Young,7000000.0,108.0,
216324,R,Horror,Colin Woodell,1000000.0,92.0,
216333,PG,Adventure,Mackenzie Foy,120000000.0,99.0,1000000.0
216372,R,Action,Melissa McCarthy,40000000.0,91.0,90000000.0
216381,R,Comedy,Charlize Theron,13000000.0,95.0,160000000.0
216418,PG,Animation,Channing Tatum,80000000.0,96.0,80000000.0
216428,R,Horror,Cynthea Mercado,5500000.0,89.0,
216448,PG-13,Comedy,Jennifer Lopez,16000000.0,103.0,400000000.0
216482,PG-13,Comedy,Kyrie Irving,19000000.0,103.0,90000000.0
216498,R,Horror,Shay Mitchell,7700000.0,86.0,6000000.0
216506,R,Drama,KiKi Layne,12000000.0,119.0,
216525,PG,Animation,Benedict Cumberbatch,75000000.0,85.0,40000000.0
216560,PG-13,Biography,Helen Mirren,3500000.0,99.0,100000000.0
216580,PG-13,Biography,Alek Skarlatos,30000000.0,94.0,
216590,R,Comedy,Johnny Knoxville,19000000.0,85.0,75000000.0
216765,R,Comedy,Jay Chandrasekhar,13500000.0,99.0,4000000.0
216789,R,Drama,Kit Harington,35000000.0,123.0,14000000.0
216816,PG,Biography,Steve Coogan,10000000.0,98.0,25000000.0
216824,R,Action,Trevor Jackson,16000000.0,116.0,2000000.0
216832,PG,Animation,Eddie Redmayne,50000000.0,89.0,4000000.0
216842,PG,Biography,J. Michael Finley,7000000.0,110.0,
216862,PG,Animation,Masako Nozawa,8500000.0,100.0,20000000.0
216882,PG-13,Action,Myles Truitt,30000000.0,102.0,
217009,PG,Animation,Wendi McLendon-Covey,35000000.0,90.0,5000000.0
217063,R,Drama,Florence Pugh,9000000.0,148.0,
217079,R,Comedy,Leonardo DiCaprio,90000000.0,161.0,260000000.0
217088,PG-13,Action,Robert Downey Jr.,356000000.0,181.0,
217098,PG-13,Biography,Dwayne Johnson,11000000.0,108.0,320000000.0
217106,PG-13,Action,Taylor Russell,9000000.0,99.0,
217179,R,Crime,Joaquin Phoenix,55000000.0,122.0,50000000.0
217210,PG-13,Comedy,Himesh Patel,26000000.0,116.0,
217310,R,Action,Keanu Reeves,75000000.0,130.0,360000000.0
217320,PG-13,Comedy,Daniel Craig,40000000.0,130.0,160000000.0
217335,PG-13,Action,Dwayne Johnson,200000000.0,137.0,320000000.0
217344,PG-13,Action,Brie Larson,160000000.0,123.0,25000000.0
217360,PG-13,Drama,Josephine Langford,14000000.0,105.0,
217541,PG-13,Action,Tom Holland,160000000.0,129.0,5000000.0
217551,PG-13,Comedy,Roman Griffin Davis,14000000.0,108.0,1000000.0
217559,PG-13,Action,Zachary Levi,100000000.0,132.0,12000000.0
217584,R,Drama,Jessica Chastain,79000000.0,169.0,40000000.0
217594,R,Drama,Dean-Charles Chapman,95000000.0,119.0,
217609,PG-13,Action,Matt Damon,97600000.0,152.0,170000000.0
217619,R,Biography,Robert De Niro,159000000.0,209.0,500000000.0
